"mytestdate","var","coef","CI_lwr","CI_upr","modelname","proj"
"19141","temperature_lag6","-0.0172615644642984","-0.0570844932156659","0.0225613642870691","arima","10"
"19141","carbon_monoxide_lag5","-0.00818859931974426","-0.0399781042119822","0.0236009055724937","arima","10"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0104536005955213","-0.0371340857034858","0.0580412868945284","arima","10"
"19141","scaled_case_lag1","0.98580742128136","0.981414626410539","0.990200216152182","arima","10"
"19141","ct_sm_7_lag2","0.00686758445859503","-0.0374163331199211","0.0511515020371112","arima","10"
"19141","ma1","-0.35763440155131","-0.582476236572837","-0.132792566529783","arima","11"
"19141","temperature_lag5","-0.0170699846017997","-0.056982144444751","0.0228421752411515","arima","11"
"19141","carbon_monoxide_lag4","-0.00837421309609643","-0.0407158297869358","0.0239674035947429","arima","11"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.00949857325866085","-0.0383382899140887","0.0573354364314104","arima","11"
"19141","scaled_case_lag1","0.985861225286259","0.981332246840739","0.990390203731778","arima","11"
"19141","ct_sm_7_lag1","0.00570101355198018","-0.0386667796749576","0.050068806778918","arima","11"
"19141","ma1","-0.383954296892841","-0.608386528188674","-0.159522065597008","arima","12"
"19141","temperature_lag4","-0.0112171851077793","-0.0480123973791961","0.0255780271636374","arima","12"
"19141","carbon_monoxide_lag3","-0.0158920072160694","-0.0474219797070329","0.0156379652748941","arima","12"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0010905450790806","-0.0511523407173101","0.0533334308754713","arima","12"
"19141","scaled_case_lag1","0.986210184531337","0.98187791131954","0.990542457743135","arima","12"
"19141","ct_sm_7_lag7","-0.0123847086427429","-0.0578291292296956","0.0330597119442098","arima","12"
"19141","ma1","-0.383765540793309","-0.607895454677156","-0.159635626909463","arima","13"
"19141","temperature_lag3","-0.0128029370615678","-0.0498043761930574","0.0241985020699218","arima","13"
"19141","carbon_monoxide_lag2","-0.0165520702209289","-0.0483233785134109","0.0152192380715531","arima","13"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.003548604629455","-0.0482009141107667","0.0552981233696767","arima","13"
"19141","scaled_case_lag1","0.986230057084822","0.98178491290622","0.990675201263424","arima","13"
"19141","ct_sm_7_lag6","-0.0114974849492719","-0.0554098737941879","0.032414903895644","arima","13"
"19141","ma1","-0.381859912422769","-0.609302207507186","-0.154417617338352","arima","14"
"19141","temperature_lag2","-0.0145245592170741","-0.0531055691372977","0.0240564507031496","arima","14"
"19141","carbon_monoxide_lag1","-0.0171200162692618","-0.0492488267191799","0.0150087941806563","arima","14"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0121171840029966","-0.0395481005580178","0.0637824685640109","arima","14"
"19141","scaled_case_lag1","0.985940592696353","0.981350865713788","0.990530319678917","arima","14"
"19141","ct_sm_7_lag5","-0.00804698870290443","-0.0507495078334495","0.0346555304276406","arima","14"
"19142","ar1","-0.174987439835846","-0.381721305522932","0.0317464258512392","arima","0"
"19142","intercept","0.579570186139169","0.00770602076234439","1.15143435151599","arima","0"
"19142","temperature_lag7","-0.0862813716401677","-0.150064835710936","-0.022497907569399","arima","0"
"19142","carbon_monoxide_lag1","0.0350461836056429","-0.0142284871077781","0.0843208543190639","arima","0"
"19142","StringencyIndex_WeightedAverage_lag1","0.0277846657547286","-0.0513741721473118","0.106943503656769","arima","0"
"19142","scaled_case_lag1","0.907060063357326","0.824460026157212","0.989660100557439","arima","0"
"19142","ct_sm_7_lag7","-0.126299357886273","-0.263217643759598","0.0106189279870516","arima","0"
"19142","intercept","0.885015842812177","0.227205521857251","1.5428261637671","arima","1"
"19142","temperature_lag7","-0.0821107840891734","-0.158374785679666","-0.00584678249868105","arima","1"
"19142","carbon_monoxide_lag1","0.0186191031537135","-0.0376598782978131","0.0748980846052401","arima","1"
"19142","StringencyIndex_WeightedAverage_lag1","0.0444874450401369","-0.0458981396405785","0.134873029720852","arima","1"
"19142","scaled_case_lag1","0.862252154251137","0.766555313762215","0.957948994740059","arima","1"
"19142","ct_sm_7_lag7","-0.220400848158939","-0.383735553119281","-0.0570661431985976","arima","1"
"19142","intercept","0.835167773459387","0.134140488570479","1.5361950583483","arima","2"
"19142","temperature_lag6","-0.0806043700864305","-0.157996845249309","-0.00321189492355216","arima","2"
"19142","carbon_monoxide_lag4","0.00811532047020107","-0.0480353651152307","0.0642660060556328","arima","2"
"19142","StringencyIndex_WeightedAverage_lag1","0.0319404392854477","-0.0573630238913309","0.121243902462226","arima","2"
"19142","scaled_case_lag1","0.868466219983171","0.765928997490389","0.971003442475952","arima","2"
"19142","ct_sm_7_lag7","-0.217158765569767","-0.395191371428301","-0.0391261597112322","arima","2"
"19142","ar1","1.46261549621368","1.2144212420393","1.71080975038805","arima","3"
"19142","ar2","-0.60043328905731","-0.826968242077269","-0.37389833603735","arima","3"
"19142","ma1","-1.58359568323541","-1.79765216044111","-1.3695392060297","arima","3"
"19142","ma2","0.964992505653984","0.693135549446618","1.23684946186135","arima","3"
"19142","intercept","2.27030648627313","0.359600440675736","4.18101253187053","arima","3"
"19142","temperature_lag5","-0.042418817500244","-0.143607403185557","0.0587697681850686","arima","3"
"19142","carbon_monoxide_lag3","0.0283082751692606","-0.0374145151317271","0.0940310654702482","arima","3"
"19142","StringencyIndex_WeightedAverage_lag1","0.0445785879736297","-0.105152854169768","0.194310030117028","arima","3"
"19142","scaled_case_lag1","0.656778255387954","0.373442896305297","0.94011361447061","arima","3"
"19142","ct_sm_7_lag7","-0.683801351674809","-1.26954358419208","-0.0980591191575415","arima","3"
"19142","intercept","0.914090090534179","0.177863683309004","1.65031649775935","arima","4"
"19142","temperature_lag4","-0.0852321043427972","-0.163455434873234","-0.00700877381236008","arima","4"
"19142","carbon_monoxide_lag2","0.00713544127770612","-0.049888081926256","0.0641589644816682","arima","4"
"19142","StringencyIndex_WeightedAverage_lag1","0.0159442858272367","-0.0693127876988217","0.101201359353295","arima","4"
"19142","scaled_case_lag1","0.855297499790488","0.746463772751417","0.96413122682956","arima","4"
"19142","ct_sm_7_lag7","-0.251662403102076","-0.453964590438979","-0.0493602157651744","arima","4"
"19142","ma1","-0.262204385826405","-0.491042841648726","-0.033365930004085","arima","5"
"19142","temperature_lag3","-0.028597036329716","-0.0725380160553224","0.0153439433958904","arima","5"
"19142","carbon_monoxide_lag1","0.00841653792122481","-0.0283004798372766","0.0451335556797262","arima","5"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","0.000887264492281334","-0.0544900280700643","0.0562645570546269","arima","5"
"19142","scaled_case_lag1","0.988170067308775","0.983516862067181","0.992823272550368","arima","5"
"19142","ct_sm_7_lag7","0.00640783401031403","-0.0479949456066127","0.0608106136272407","arima","5"
"19142","ma1","-0.249367476188048","-0.47305651259991","-0.0256784397761854","arima","6"
"19142","temperature_lag2","-0.0352406782681493","-0.0806945135684222","0.0102131570321236","arima","6"
"19142","carbon_monoxide_lag1","-0.00929208902614204","-0.046336613942754","0.0277524358904699","arima","6"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.00712065857757216","-0.0631722524216798","0.0489309352665354","arima","6"
"19142","scaled_case_lag1","0.988723428982248","0.983921648179716","0.99352520978478","arima","6"
"19142","ct_sm_7_lag6","-0.00254910995936397","-0.0553440349929036","0.0502458150741756","arima","6"
"19142","ma1","-0.259992701491905","-0.49775551370008","-0.0222298892837307","arima","7"
"19142","temperature_lag7","0.00267936734493759","-0.0442198326583243","0.0495785673481994","arima","7"
